Date,Open,High,Low,Close,Adj Close,Volume
2019-06-21,91.580002,92.930000,91.370003,92.470001,86.926315,1624800
2019-06-24,92.489998,92.919998,92.050003,92.650002,87.095520,666300
2019-06-25,92.550003,92.750000,91.459999,91.680000,86.183678,533000
2019-06-26,91.309998,91.589996,89.260002,89.339996,83.983948,445400
2019-06-27,89.470001,90.690002,89.339996,90.400002,84.980400,276900
2019-06-28,90.629997,91.129997,90.269997,91.070000,85.610245,339600
2019-07-02,91.889999,91.889999,90.059998,91.190002,85.723045,312800
2019-07-03,91.370003,92.489998,90.769997,92.459999,86.916908,241100
2019-07-04,92.290001,92.870003,92.040001,92.870003,87.302330,115100
2019-07-05,92.699997,93.010002,91.660004,91.849998,86.343475,270800
2019-07-08,91.480003,91.750000,91.139999,91.480003,85.995659,505000
2019-07-09,91.639999,92.570000,91.480003,92.489998,86.945114,345000
2019-07-10,92.459999,93.279999,92.339996,93.059998,87.480942,392900
2019-07-11,93.010002,94.139999,92.339996,93.239998,87.650154,561200
2019-07-12,93.519997,95.190002,93.519997,94.639999,88.966217,569400
2019-07-15,94.790001,95.180000,93.959999,94.260002,88.608994,359100
2019-07-16,94.239998,94.480003,93.330002,94.169998,88.524391,307400
2019-07-17,94.199997,95.820000,94.199997,94.779999,89.097816,663900
2019-07-18,94.959999,95.540001,94.680000,95.320000,89.605446,355000
2019-07-19,95.279999,95.800003,95.180000,95.379997,89.661858,346500
2019-07-22,95.669998,96.519997,95.245003,95.849998,90.103661,297700
2019-07-23,96.080002,97.330002,96.080002,97.300003,91.466751,367100
2019-07-24,97.230003,98.040001,96.839996,97.879997,92.011986,346100
2019-07-25,97.989998,98.370003,97.220001,97.610001,91.758163,431300
2019-07-26,97.989998,99.650002,97.989998,99.160004,93.215233,497400
2019-07-29,98.339996,98.709999,97.699997,98.489998,92.585403,411800
2019-07-30,98.389999,98.529999,96.279999,96.599998,90.808716,353600
2019-07-31,96.529999,97.559998,95.839996,97.199997,91.372734,544000
2019-08-01,97.650002,98.349998,95.849998,96.320000,90.545502,434600
2019-08-02,97.089996,102.800003,97.089996,102.010002,95.894379,1144300
2019-08-06,100.959999,101.870003,99.940002,100.139999,94.136482,709600
2019-08-07,100.019997,104.070000,99.970001,103.790001,97.567665,493200
2019-08-08,103.919998,103.919998,100.459999,101.269997,95.198746,530000
2019-08-09,98.050003,99.059998,95.949997,98.199997,92.312790,1211200
2019-08-12,98.220001,99.230003,97.930000,98.849998,92.923828,446500
2019-08-13,99.410004,99.900002,98.699997,99.120003,93.177635,407100
2019-08-14,98.949997,99.650002,98.220001,98.349998,92.453789,515700
2019-08-15,98.599998,99.739998,97.849998,97.919998,92.049583,564500
2019-08-16,98.309998,99.040001,97.449997,98.889999,92.961426,452700
